"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by Stream, National Occupational Classification (NOC) 2011 and business location in 2018 (April-June)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,Alberta Health Services,"EDMONTON, AB T5J 3E4",3111-Specialist physicians,12
,,,,3112-General practitioners and family physicians,4
,,Alberta Production Machining Ltd,"Edmonton, AB T6B 3S5",7231-Machinists and machining and tooling inspectors,1
,,Alberta Queen Homes Ltd.,"Calgary, AB T3N 0B3",7283-Tilesetters,1
,,Alberta Screw Piles Ltd.,"LEDUC, AB T9E 0M3",7235-Structural metal and platework fabricators and fitters,1
,,Al-Madina Medical Inc.,"Fort McMurray, AB T9H 4G8",0311-Managers in health care,1
,,Aurora Industries Ltd.,"EDMONTON, AB T6E 5R6",6315-Cleaning supervisors,1
,,,,"7384-Other trades and related occupations, n.e.c.",2
,,Austech Industries Ltd,"Fort McMurray, AB T9H 5N4",7312-Heavy-duty equipment mechanics,1
,,Azuridge Limited,"PRIDDIS, AB T0L 1W0",6321-Chefs,1
,,Bi-Air Application Services Ltd.,"Blackfoot, AB T0B 0L0","2271-Air pilots, flight engineers and flying instructors",1
,,Brignall Equipment Solutions Ltd,"Fort McMurray, AB T9H 4W8","7301-Contractors and supervisors, mechanic trades",1
,,C5 Rodeo Company Inc,"LAC LA BICHE, AB T0A 2C0","0513-Recreation, sports and fitness program and service directors",1
,,Calgary Exhibition & Stampede Ltd,"Calgary, AB T2P 2K8",5225-Audio and video recording technicians,1
,,,,"5226-Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",1
,,,,5231-Announcers and other broadcasters,3
,,,,"5232-Other performers, n.e.c.",1
,,Calgary Pilates Centre Inc,"Calgary, AB T2S 2T4",3236-Massage therapists,1
,,Canadian Advanced ESP Inc.,"Edmonton, AB T6B 2J1",7333-Electrical mechanics,1
,,Canadian Cribbing (EDM) Ltd.,"Edmonton, AB T6N 1A8","7204-Contractors and supervisors, carpentry trades",1
,,Canadian Premium Meats Inc,"Lacombe, AB T4L 0C6","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
,,Canadian Rockies Rafting Co Ltd.,"CANMORE, AB T1W 2T8","5254-Program leaders and instructors in recreation, sport and fitness",1
,,Canwide Carriers Ltd,"Edmonton, AB T6T 0P6","7305-Supervisors, motor transport and other ground transit operators",1
,,Carmacks Enterprises Ltd.,"NISKU, AB T9E 0C1",7282-Concrete finishers,6
,,,,7521-Heavy equipment operators (except crane),4
,,Carpet Colour Centre (Red Deer) Ltd,"Red Deer, AB T4R 3R1",7295-Floor covering installers,1
,,Cemrock Concrete & Construction Ltd.,"CALGARY, AB T2B 1M4",7282-Concrete finishers,5
,,Challenger Geomatics Ltd.,"Edmonton, AB T6A 0L4",2254-Land survey technologists and technicians,1
,,Choice Janitorial Services Ltd.,"Red Deer, AB T4R 2X2",1221-Administrative officers,1
,,Concra Contracting Ltd,"Edmonton, AB T5T 6A1",7282-Concrete finishers,2
,,Costal Projects Inc.,"CALGARY, AB T2X 1Y7","7284-Plasterers, drywall installers and finishers and lathers",1
,,CPR Group Ltd.,"CALGARY, AB T3H 4V5",7291-Roofers and shinglers,3
,,D & J Construction Inc,"Calgary, AB T3G 5J7",7283-Tilesetters,10
,,Dalran Construction Ltd,"Sherwood Park, AB T8C 1H1",7282-Concrete finishers,2
,,Dexcent Inc.,"EDMONTON, AB T5S 1K6",2134-Chemical engineers,2
,,Double E Motors (Sales) Ltd.,"CANMORE, AB T1W 1L4","0015-Senior managers - trade, broadcasting and other services, n.e.c.",1
,,Drumheller Associated Physicians,"DRUMHELLER, AB T0J 0Y4",3112-General practitioners and family physicians,1
,,DT Peace Construction Services Ltd,"GRAND PRAIRIE, AB T8X 0E9","7204-Contractors and supervisors, carpentry trades",1
,,Durabuilt Windows & Doors Inc.,"Edmonton, AB T5S 1R7","9227-Supervisors, other products manufacturing and assembly",1
,,Eagle Builders LP,"Blackfalds, AB T0M 0J0",7282-Concrete finishers,5
,,Eau Claire Distillery Ltd,"TURNER VALLEY, AB T0L 2A0","0016-Senior managers - construction, transportation, production and utilities",1
,,Echo Cycle Ltd.,"EDMONTON, AB T5T 5X8",0621-Retail and wholesale trade managers,1
,,Edmonton Medical Group Inc.,"Edmonton, AB T5X 5V3",1311-Accounting technicians and bookkeepers,1
,,Euro Marble Tiles & Granite Ltd,"Edmonton, AB T5J 3N1",7283-Tilesetters,1
,,Exclusive Drywall Ltd.,"EDMONTON, AB T6X 0P2","7284-Plasterers, drywall installers and finishers and lathers",4
,,Fernwood CC Ltd.,"Edmonton, AB T6E 5Y6","7284-Plasterers, drywall installers and finishers and lathers",1
,,"Finning (Canada), a Division of Finning International Inc.","Edmonton, AB T5P 4P6",2281-Computer network technicians,1
,,Floreta Inc,"CALGARY, AB T3R 0V1","0124-Advertising, marketing and public relations managers",1
,,Fluent Home Ltd,"EDMONTON, AB T6E 4B9",0621-Retail and wholesale trade managers,2
,,Fortis LGS Structures Inc,"Edmonton, AB T6N 0A3",0911-Manufacturing managers,1
,,,,"7284-Plasterers, drywall installers and finishers and lathers",10
,,Gaylord Wardell Professional Corp,"Medicine Hat, AB T1B 4E7",3111-Specialist physicians,1
,,GCS General Contracting Services Inc,"Sturgeon County, AB T8T 0T8",7282-Concrete finishers,3
,,Gibson Energy ULC,"Calgary, AB T2P 5E9","0016-Senior managers - construction, transportation, production and utilities",1
,,Glengary Bison Ltd,"AIRDRIE, AB T4B 2A3","5254-Program leaders and instructors in recreation, sport and fitness",1
,,GN Building Ltd.,"Calgary, AB T2S 1H8","7284-Plasterers, drywall installers and finishers and lathers",1
,,Golden Spike Contracting Ltd,"ACHESON, AB T7X 6C2",7282-Concrete finishers,4
,,Got Stump Inc,"EDMONTON, AB T5S 0B4",2225-Landscape and horticulture technicians and specialists,4
,,GP Landscaping Ltd,"Grande Prairie, AB T8W 5B5","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
,,Grace Road Lines Ltd.,"Calgary, AB T1Y 6R6","7305-Supervisors, motor transport and other ground transit operators",1
,,Graham Management Services LP,"Calgary, AB T2Z 3R6",0711-Construction managers,1
,,GTA Windows & Doors Ltd.,"Calgary, AB T2Y 3N9","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
,,Herina 16 Construction Ltd,"Calgary, AB T2Y 4G2",7283-Tilesetters,2
,,Hi-Tech Business Systems Ltd.,"Grande Prairie, AB T8V 0V4",6221-Technical sales specialists - wholesale trade,1
,,Hunor Oil Tools Ltd,"Calgary, AB T2C 2Y4",7231-Machinists and machining and tooling inspectors,1
,,I.T. Quality Inc,"FORT MCMURRAY, AB T9H 1S8",2281-Computer network technicians,1
,,Infinique & Natural Beauty Ltd. o/a NRSH Store,"Edmonton, AB T5T 2T1",0621-Retail and wholesale trade managers,1
,,,,6211-Retail sales supervisors,2
,,Innovator Industrial Services Inc.,"Edmonton, AB T5L 2J7",7311-Construction millwrights and industrial mechanics,10
,,Inter Pipeline Ltd,"CALGARY, AB T2P 1M4",7311-Construction millwrights and industrial mechanics,2
,,J Branco & Sons Concrete Services Ltd,"WETASKIWIN, AB T9A 2G2",7282-Concrete finishers,6
,,James Hoeser Welding Ltd,"Grande Prairie, AB T8X 1K3",9416-Metalworking and forging machine operators,1
,,Jones Trucking & Backhoe Service Ltd,"Winnfield, AB T0C 2X0",0714-Facility operation and maintenance managers,1
,,K.C Landscaping & Maintenance Ltd.,"Okotoks, AB T1S 1L3","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
,,Lafarge Canada Inc,"EDMONTON, AB T5S 2T8",7282-Concrete finishers,13
,,Last Spike Brewery Ltd.,"CALGARY, AB T2C 5N5","0016-Senior managers - construction, transportation, production and utilities",1
,,Luigi's Concrete Ltd,"Sherwood Park, AB T8H 2J6",7282-Concrete finishers,5
,,Maple Leaf Metals a Partnership o/a Maple Leaf Metals,"Edmonton, AB T6B 2P3",0911-Manufacturing managers,1
,,Marco's Restaurant Equipment Ltd.,"EDMONTON, AB T5S 1E9",7253-Gas fitters,1
,,,,7313-Refrigeration and air conditioning mechanics,2
,,Maruti Wedding & Events Inc.,"Edmonton, AB T6E 5N2",1226-Conference and event planners,1
,,McLane Company Enterprises Inc.,"AIRDRIE, AB T4B 4G9",6532-Outdoor sport and recreational guides,3
,,Mirae Investment Inc.,"LEDUC, AB T9E 7G3",1221-Administrative officers,1
,,MOUNTAIN WEST STUDIOS,"CALGARY, AB T3G 5Y5",5221-Photographers,1
,,Naunihal Trucking Ltd,"SHERWOOD PARK, AB T8B 1C6",7511-Transport truck drivers,2
,,Network Innovations Inc,"CALGARY, AB T2G 4B7","0013-Senior managers - financial, communications and other business services",1
,,Niko Roofing Ltd.,"Calgay, AB T3M 0G2",7291-Roofers and shinglers,1
,,Northstar Concrete Ltd,"Leduc, AB T9E 0V7",7271-Carpenters,2
,,,,7282-Concrete finishers,7
,,N-Pro Enterprises Ltd.,"Edmonton, AB T6L 2K3",7295-Floor covering installers,2
,,NSG Interior Contractors Ltd,"Edmonton, AB T6K 2A4",7294-Painters and decorators (except interior decorators),2
,,O & B Trucking Inc.,"Edmonton, AB T6T 0H5",1311-Accounting technicians and bookkeepers,1
,,On Time Transit Ltd.,"Edmonton, AB T6E 6N2",1221-Administrative officers,1
,,One 9 Construction Ltd.,"Edmonton, AB T6H 4J8",7282-Concrete finishers,1
,,Orienteering Canada,"Calgary, AB T2E 5C3",2254-Land survey technologists and technicians,1
,,Out of Hand Limited,"Calgary, AB T3E 5R7",4216-Other instructors,1
,,Papillon Advanced Medical Aesthetics Ltd.,"OKOTOKS, AB T1S 0N4",3112-General practitioners and family physicians,1
,,Play Digital Inc,"CALGARY, AB T3Z 3C6",0111-Financial managers,1
,,Polcan Meat Products and Delicatessen,"Calgary, AB T2H 1M8",6311-Food service supervisors,1
,,Prestige Auto Repairs Ltd,"Edmonton, AB T6N 1N4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,Pro Best Plumbing Ltd,"Edmonton, AB T6E 5E8",1221-Administrative officers,1
,,ProBond Systems Inc.,"EDMONTON, AB T5M 3X1",7291-Roofers and shinglers,1
,,Punj Daria Transport Ltd.,"Edmonton, AB T6L 7E2",1221-Administrative officers,1
,,,,7511-Transport truck drivers,5
,,Raico Roofing Ltd.,"Calgary, AB T2Y 2G5",7291-Roofers and shinglers,1
,,Ranchland Outfitters Inc.,"Elk Point, AB T0A 1A0",6532-Outdoor sport and recreational guides,6
,,Raval Brothers Motel & RV Park Corporation,"Youngstown, AB T0J 3P0",0632-Accommodation service managers,1
,,Remedx Remediation Services Inc.,"Calgary, AB T2P 2X6",2232-Mechanical engineering technologists and technicians,1
,,Restaurex Corporation o/a Subway,"Sherwood Park, AB T8H 0B8",1221-Administrative officers,1
,,RidgeCrest Developments Inc.,"Calgary, AB T2T 0A6","7284-Plasterers, drywall installers and finishers and lathers",1
,,Rig Logistics Inc,"Rocky View, AB T1X 0L7",7511-Transport truck drivers,15
,,Rocky Mountain Dodge Chrysler Jeep Ltd,"Rocky Mountain House, AB T4T 1B6",0621-Retail and wholesale trade managers,1
,,Rocky Mountain Equipment Canada Ltd,"Calgary, AB T2G 3A4",7312-Heavy-duty equipment mechanics,3
,,Rom Paint Ltd.,"Calgary, AB T3H 1H9","7284-Plasterers, drywall installers and finishers and lathers",1
,,Rony Soos Trucking Ltd,"CALGARY, AB T3J 0B1","7305-Supervisors, motor transport and other ground transit operators",1
,,Rulam Contracting Ltd,"EDMONTON, AB T5V 1C9",7282-Concrete finishers,17
,,Saunders Construction Ltd.,"CALGARY, AB T2P 2G7",2225-Landscape and horticulture technicians and specialists,3
,,Secure Energy (Drilling Services) Inc.,"CALGARY, AB T2P 2V7",2134-Chemical engineers,1
,,Serim Family Enterprises Ltd. o/a McDonald's,"EDMONTON, AB T6W 2G6",0631-Restaurant and food service managers,1
,,Sherwood Flooring Ltd,"SHERWOOD PARK, AB T8H 0Z7","7284-Plasterers, drywall installers and finishers and lathers",1
,,Sidhu Truck Repairs Ltd,"EDMONTON, AB T5Y 3H7",7237-Welders and related machine operators,1
,,Silver-Tech Contracting Ltd,"Grande Prairie, AB T8V 6X2",7293-Insulators,1
,,Skylark Stucco Ltd.,"Calgary, AB T3J 4Z2","7284-Plasterers, drywall installers and finishers and lathers",4
,,SLP Systems Inc.,"CALGARY, AB T3N 0M3",2171-Information systems analysts and consultants,1
,,SNG-Development Group Inc.,"CALGARY, AB T2S 0N5","0016-Senior managers - construction, transportation, production and utilities",1
,,Sobha Investments Ltd,"EDSON, AB T7E 1V2",6315-Cleaning supervisors,1
,,South Side Ornamental Iron Works (1979) Co. Ltd,"Edmonton, AB T6E 4C1","7201-Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",1
,,Stigg Security Inc,"Fort McMurray, AB T9K 0P8",2242-Electronic service technicians (household and business equipment),1
,,Strathmore & District Agricultural Society,"Strathmore, AB T1P 1K1",5231-Announcers and other broadcasters,1
,,Style Developments Inc.,"FOOTHILLS, AB T0L 1W2",7271-Carpenters,1
,,Surface Pro Services Inc.,"CALGARY, AB T2C 2P6","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
,,Target Airspray Ltd,"Strathmore, AB T1P 1K3","2271-Air pilots, flight engineers and flying instructors",1
,,The Foundation Group Inc. o/a Abalon Foundation Repairs,"CALGARY, AB T2C 1N9",7282-Concrete finishers,2
,,Three Point Exterior Ltd.,"Calgary, AB T3J 4Z2","7284-Plasterers, drywall installers and finishers and lathers",2
,,Tough Country Communications Ltd.,"Pincher Creek, AB T0K 1W0",7246-Telecommunications installation and repair workers,1
,,Transit Elevator Corporation,"EDMONTON, AB T6W 2C8",7318-Elevator constructors and mechanics,1
,,TripleClean Exhaust Maintenance Inc.,"Edmonton, AB T5T 5E5",6315-Cleaning supervisors,1
,,TSS Total Safety Services Inc.,"LEDUC, AB T9E 8S6",2261-Non-destructive testers and inspection technicians,4
,,University of Alberta,"EDMONTON, AB T6G 1K4",4011-University professors and lecturers,18
,,University of Calgary,"CALGARY, AB T2N 1N4",4011-University professors and lecturers,12
,,University of Lethbridge,"Lethbridge, AB T1K 3M4",4011-University professors and lecturers,2
,,Vermillion Veterinary Clinic (1977) Ltd.,"VERMILLION, AB T9X 1L5",3114-Veterinarians,3
,,Visay Technologies Inc,"EDMONTON, AB T5K 0R1",2171-Information systems analysts and consultants,1
,,Vranich Ltd.,"EDMONTON, AB T5H 0H9","7284-Plasterers, drywall installers and finishers and lathers",1
,,Watt & Stewart Commodities Inc,"CLARESHOLM, AB T0L 0T0",7511-Transport truck drivers,10
,,Wayne's Upholstery Ltd.,"Edmonton, AB T6E 0E9",6345-Upholsterers,1
,,West Point Roofing Inc.,"EDMONTON, AB T6E 0E4",7291-Roofers and shinglers,6
,,"WestJet, an Alberta Partnership","Calgary, AB T2E 3J1","0016-Senior managers - construction, transportation, production and utilities",1
,,Wetaskiwin Aerial Applicators Ltd.,"Wetaskiwin, AB T9A 2E8","2271-Air pilots, flight engineers and flying instructors",1
,,Wilco Contractors Southwest Inc.,"CALGARY, AB T2C 2T8",2225-Landscape and horticulture technicians and specialists,40
,,"Wild Water Adventures, Inc.","LAKE LOUISE, AB T0L 1E0",6532-Outdoor sport and recreational guides,6
,,Zealous Granite and Tile Ltd,"CALGARY, AB T3J 4N4","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
,,ZyTech Building Systems LP,"BALZAC, AB T4B 2T3",7271-Carpenters,3
,   Low Wage,1005364 Alberta Ltd,"LETHBRIDGE, AB T1K 5R9",6311-Food service supervisors,1
,,101145697 Saskatchewan Ltd. o/a Dalhousie  Husky,"Calgary, AB T2A 0W3",6211-Retail sales supervisors,1
,,1016896 Alberta Ltd,"Okotoks, AB T1S 1M3",6315-Cleaning supervisors,1
,,1029925 Alberta Ltd o/a Dairy Queen,"Calgary, AB T2E 2S8",6311-Food service supervisors,1
,,1039990 Alberta Ltd.,"EDMONTON, AB T6R 0R9",6311-Food service supervisors,1
,,1059687 Alberta Ltd,"Edmonton, AB T5J 1J5",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,1076502 Alberta Ltd. o/a Liquor Merchants,"Edmonton, AB T6G 2L8",6211-Retail sales supervisors,1
,,1092192 Alberta Ltd o/a Dairy Queen Okotoks,"Okotoks, AB T1S 1Z6",6311-Food service supervisors,1
,,1129630 Alberta Ltd.  o/a Circle K,"EDMONTON, AB T6T 0K9",6211-Retail sales supervisors,1
,,1142458 Alberta Ltd,"Calgary, AB T2H 0L8",6311-Food service supervisors,1
,,1146104 Alberta Ltd,"Fort McMurray, AB T9H 1S2",6525-Hotel front desk clerks,1
,,1148635 Alberta Ltd.,"Clairmont, AB T0H 0W0",6211-Retail sales supervisors,1
,,1156990 Alberta Ltd. o/a Onoway Fasgas,"ONOWAY, AB T0E 1V0",6211-Retail sales supervisors,1
,,1160161 Alberta Inc.,"Edmonton, AB T6R 3T4","6331-Butchers, meat cutters and fishmongers - retail and wholesale",2
,,1165517 Alberta Ltd. o/a Ventura Hotel & Liquor Store,"Coaldale, AB T1M 1N1",6211-Retail sales supervisors,1
,,1177096 Alberta Inc.,"Canmore, AB T1W 1C1",6531-Tour and travel guides,2
,,118th Ave Holdings Ltd.,"Spruce Grove, AB T7X 3H5",6311-Food service supervisors,1
,,1217775 Alberta Ltd.,"SYLVAN LAKE, AB T4S 0H2",6311-Food service supervisors,1
,,1231977 Alberta Ltd o/a Maxs Drive In,"Bashaw, AB T0B 0H0",6311-Food service supervisors,1
,,1232646 Alberta Ltd.  o/a Calgary E-Mart,"Calgary, AB T3E 0B8","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
,,1245879 Alberta Ltd,"St. Albert, AB T8N 6J8",6322-Cooks,3
,,1268962 Alberta Inc,"Calgary, AB T2Y 3M7",6311-Food service supervisors,2
,,1316189 Alberta Ltd,"SPRUCE GROVE, AB T7X 2H4",6322-Cooks,1
,,1319474 Alberta Ltd. o/a Tara Vista Inn,"Hinton, AB T7V 1N1","6313-Accommodation, travel, tourism and related services supervisors",1
,,1332238 Alberta Ltd.,"BEISEKER, AB T0M 0G0",6322-Cooks,2
,,1334857 Alberta Ltd,"St. Albert, AB T8N 7C8",6311-Food service supervisors,1
,,1336648 Alberta Ltd,"BEAVERLODGE, AB T0H 0C0",6311-Food service supervisors,1
,,1349300 Alberta Ltd.,"ROCKY MOUNTAIN HOUSE, AB T4T 1G1",6311-Food service supervisors,1
