"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (April-June)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,1573427 Alberta Ltd o/a Taco Time,"Calgary, AB T3J 5H9",6311-Food service supervisors,2
,,1578059 Alberta Ltd. o/a Big Smoke Burger,"Rocky View, AB T4A 0G3",6311-Food service supervisors,2
,,1585678 Alberta Ltd o/a Mamma's Italian Pizza & Steak House,"THORHILD, AB T0A 3J0",6311-Food service supervisors,1
,,1589220 Alberta Ltd. o/a Lamplighter Inn,"THREE HILLS, AB T0M 2A0","6313-Accommodation, travel, tourism and related services supervisors",1
,,1589989 Alberta Ltd. o/a Adore,"EDMONTON, AB T5S 2J6",6211-Retail sales supervisors,2
,,1590451 Alberta Ltd o/a The Beer Seller,"Clairmont, AB T0H 0W0",6211-Retail sales supervisors,2
,,1592307 Alberta Ltd o/a Kidzone Childcare,"EDMONTON, AB T5X 3N5",4214-Early childhood educators and assistants,1
,,1594625 Alberta Ltd. o/a Wendy's Restaurant,"Edmonton, AB T5A 5B5",6322-Cooks,1
,,1597873 Alberta Ltd.,"CALGARY, AB T3E 0A6",6322-Cooks,2
,,1598718 Alberta Ltd,"EDMONTON, AB T5T 4R7",6311-Food service supervisors,1
,,1598720 Alberta Ltd. o/a T&T Iron Horse Cafe,"WASKATENAU, AB T0A 3P0",6322-Cooks,3
,,1607623 Alberta Ltd,"Edmonton, AB T5P 4A2",6211-Retail sales supervisors,1
,,1615418 AB Inc.  o/a Spices (East Indian Restaurant),"OKOTOKS, AB T1S 0B2",6322-Cooks,1
,,1624032 Alberta Ltd. o/a Edo Japan - Fort Saskatchewan,"FORT SASKATCHEWAN, AB T8L 4P7",6322-Cooks,2
,,1625629 Alberta Inc. o/a Mac's Convenience Store (Circle K),"Calgary, AB T2P 2A8",6211-Retail sales supervisors,2
,,1646166 Alberta Ltd. o/a SK Immigration Law,"Calgary, AB T2H 0K2",1221-Administrative officers,1
,,1647016 Alberta Ltd. o/a Han Corea Restaurant,"Calgary, AB T2H 0T2",6322-Cooks,1
,,1650749 Alberta Ltd. o/a Moti Mahal Restaurant,"CALGARY, AB T2T 3T1",6322-Cooks,1
,,1654168 Alberta Ltd.  o/a Mucho Burrito,"Edmonton, AB T6J 6V1",6311-Food service supervisors,2
,,1663515 Alberta Ltd o/a East Village Pub & Eatery,"Fort McMurray, AB T9K 0Z4",6322-Cooks,3
,,1671701 Alberta Ltd. o/a Umi Sushi Express,"Calgary, AB T2N 4V8",6311-Food service supervisors,1
,,1674672 Alberta Ltd.,"CALGARY, AB T2G 0C7","5254-Program leaders and instructors in recreation, sport and fitness",2
,,1678770 Alberta Ltd. o/a Domino's #10146,"AIRDRIE, AB T4B 3K6",6311-Food service supervisors,1
,,1681349 Alberta Ltd. o/a Mac's Convenience Store,"Edmonton, AB T6T 0G7",6211-Retail sales supervisors,2
,,1681556 Alberta Ltd.,"EDMONTON, AB T6J 6V4",6311-Food service supervisors,2
,,1683519 Alberta Ltd. o/a PM Restaurant and Lounge,"Edmonton, AB T5P 2R9",6322-Cooks,1
,,1685 Kitchen Design Studio Ltd.,"Edmonton, AB T6E 5E8",7272-Cabinetmakers,1
,,1687452 Alberta Ltd. o/a Mr. Mikes Steakhouse Casual,"Bonnyville, AB T9N 1Z6",6322-Cooks,1
,,1688707 Alberta Corp o/a Kinjo Sushi & Grill,"Calgary, AB T2Y 5G7",6311-Food service supervisors,2
,,1689430 Alberta Ltd o/a Pita Pit,"Calgary, AB T2A 4T8",6311-Food service supervisors,1
,,1693106 Alberta Ltd. o/a OPA of Greece,"Edmonton, AB T6W 0L9",6311-Food service supervisors,1
,,1702909 Alberta Ltd. o/a Domino's Pizza Canada,"Saint Albert, AB T8N 1C8",6311-Food service supervisors,1
,,1705724 Alberta Inc.,"PINCHER CREEK, AB T0K 1W0",6211-Retail sales supervisors,1
,,1714339 Alberta Ltd. o/a Marcello Market and Deli,"CALGARY, AB T2P 3Y6",6322-Cooks,1
,,1718497 Alberta Ltd. o/a Edo Japan Terra Losa,"EDMONTON, AB T5S 0E2",6322-Cooks,2
,,1724000 Alberta Ltd. o/a Momo Sushi Restaurant,"Red Deer, AB T4N 3T2",6322-Cooks,1
,,1724220 Alberta Ltd.,"Edmonton, AB T6J 5H2","6313-Accommodation, travel, tourism and related services supervisors",1
,,1729302 Alberta Ltd o/a Joey's Restaurant,"Sylvan Lake, AB T4S 2J7",6311-Food service supervisors,1
,,1729570 Alberta Ltd.  o/a Trust Electrical,"EDMONTON, AB T6T 0K6",1241-Administrative assistants,1
,,1730201 Alberta Ltd. o/a Okotoks Sushi @ Sobey's West,"OKOTOKS, AB T1S 1T6",6322-Cooks,1
,,1742060 Alberta Ltd o/a Spirits on Jasper,"Edmonton, AB T6R 3S9",6211-Retail sales supervisors,1
,,1744909 Alberta Inc. o/a Soban Korean Japanese Cuisine,"WHITECOURT, AB T7S 1A1",6322-Cooks,1
,,1746341 Alberta Ltd. o/a Boardwalk Fries Burgers Shakes,"CALGARY, AB T2H 0Y9",6311-Food service supervisors,1
,,1765952 Alberta Ltd.,"CALGARY, AB T2T 0A4",1241-Administrative assistants,1
,,1768652 Alberta Ltd  o/a  Tower Cleaners,"CALGARY, AB T3C 0T2","6741-Dry cleaning, laundry and related occupations",1
,,1771292 Alberta Ltd. o/a Cora Breakfast & Lunch,"Fort McMurray, AB T9H 5G2",6322-Cooks,1
,,1773697 Alberta Ltd o/a Highway 420 Smoke Shop,"EDMONTON, AB T6E 1Z3",6421-Retail salespersons,2
,,1777031 Alberta Ltd o/a Sals Famous,"Athabasca, AB T9S 1H3",6311-Food service supervisors,1
,,1777154 Alberta Ltd o/a Anna's Restaurant and Esso,"Wainwright, AB T9W 1B3",6211-Retail sales supervisors,1
,,1784892 Alberta Ltd.,"Wandering River, AB T0A 3M0",6421-Retail salespersons,2
,,1785595 Alberta Ltd.  o/a Yum Yum BBQ Southwood,"Calgary, AB T2W 1E8",6322-Cooks,1
,,1785780 Alberta Ltd. o/a Sushi Bistro Anzu,"Calgary, AB T2E 2S3",6322-Cooks,1
,,1786335 Alberta Ltd.,"LLOYDMINSTER, AB T9V 2K4",6311-Food service supervisors,2
,,1786985 Alberta Ltd.,"Beaverlodge, AB T0H 0C0",6211-Retail sales supervisors,1
,,1789885 Alberta Ltd. o/a YumYum Chicken & Korean BBQ Cuisine,"Calgary, AB T2A 7X6",6311-Food service supervisors,1
,,1791096 Alberta Ltd. o/a Unique Styles & Esthetics,"Calgary, AB T3J 3G1",6341-Hairstylists and barbers,1
,,1791371 Alberta Ltd o/a Mii Sushi & BBQ,"Canmore, AB T1W 1N6",6311-Food service supervisors,1
,,1791398 Alberta Ltd o/a Freshii,"Calgary, AB T2X 0M5",6311-Food service supervisors,1
,,1793384 Alberta Inc o/a Great Canadian Pizza & Fried Chicken,"Calgary, AB T2A 7X7",6322-Cooks,1
,,1803854 Alberta Ltd. o/a Art Homes,"Edmonton, AB T6W 0Y2",1241-Administrative assistants,1
,,1813088 Alberta Ltd.,"Lethbridge, AB T1K 2P7",6322-Cooks,1
,,1815646 Alberta Ltd,"BARRHEAD, AB T7N 1A1",6211-Retail sales supervisors,1
,,1815852 Alberta Ltd o/a Moon Korean BBQ,"CALGARY, AB T2G 0B7",6322-Cooks,1
,,1817693 Alberta Ltd. o/a Edo Japan Brooks,"CALGARY, AB T1Y 6V5",6311-Food service supervisors,1
,,1817847 Alberta Ltd. o/a Gyu-Kaku Calgary,"Calgary, AB T2P 0S4",6311-Food service supervisors,2
,,,,6322-Cooks,1
,,1818555 AB Ltd o/a Asian Mini Mart,"Fort McMurray, AB T9K 2V5",6311-Food service supervisors,1
,,1823188 Alberta Ltd. o/a Mamak Dang Malaysian Fusion Cuisine,"CALGARY, AB T2E 4R4",6311-Food service supervisors,2
,,1824458 Alberta Inc.,"EDMONTON, AB T6T 0Z2",7514-Delivery and courier service drivers,2
,,1825677 Alberta Ltd,"Edmonton, AB T6B 3S3",6211-Retail sales supervisors,1
,,1826597 Alberta Ltd o/a A&W #1575,"Calgary, AB T2M 0J4",6311-Food service supervisors,1
,,1831950 Alberta Ltd o/a Ramadan Catering,"CALGARY, AB T3J 4L8",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,1833360 Alberta Ltd.,"Whitecourt, AB T7S 0C3",6322-Cooks,1
,,1836695 Alberta Ltd.  o/a Wok Box,"Red Deer, AB T4P 3M1",6311-Food service supervisors,1
,,1839717 Alberta Ltd o/a World Financial Group,"SHERWOOD PARK, AB T8B 1N3",1241-Administrative assistants,1
,,1843716 Alberta LTD,"Drumheller, AB T0J 0Y0",6525-Hotel front desk clerks,2
,,1843890 Alberta Ltd. o/a Chopped Leaf,"EDMONTON, AB T5K 2S5",6311-Food service supervisors,1
,,1845496 Alberta Ltd. o/a Freshii,"CALGARY, AB T2J 0P6",0631-Restaurant and food service managers,1
,,1849908 Alberta Inc o/a Visionary Catering,"Calgary, AB T2A 7W7",6311-Food service supervisors,1
,,1853500 Alberta Ltd. o/a Pharma Save,"SHERWOOD PARK, AB T8H 0P1",1241-Administrative assistants,1
,,1853906 Alberta Ltd. o/a Squeeky Kleen Car & RV Wash,"Innisfail, AB T4G 1Z1",6315-Cleaning supervisors,1
,,1855237 ALBERTA LTD. o/a Freshii Airdrie,"AIRDRIE, AB T4B 0R3",6311-Food service supervisors,1
,,1861574 Alberta Ltd o/a Warburg Esso,"WARBURG, AB T0E 2K0",6211-Retail sales supervisors,2
,,1863170 Alberta Ltd o/a Eckville Gas & Snacks,"Eckville, AB T0M 0X0",6311-Food service supervisors,1
,,1863578 Alberta Ltd o/a Booster Juice,"Edmonton, AB T5X 0C7",0631-Restaurant and food service managers,1
,,1864988 Alberta Ltd o/a Beirut Bakery,"Calgary, AB T3E 0B3",6322-Cooks,1
,,1865111 Alberta Ltd,"Stettler, AB T0C 2L0",6611-Cashiers,1
,,1865235 Alberta Ltd.,"CALGARY, AB T2H 1G3",6732-Specialized cleaners,1
,,1865854 Alberta Ltd o/a Wyndham Garden Hotel,"LEDUC, AB T9E 7G3",6311-Food service supervisors,1
,,1868430 Alberta Ltd. o/a Badass Jacks Subs and Wraps,"GRANDE PRAIRIE, AB T8V 2L3",6311-Food service supervisors,1
,,1869783 Alberta Ltd.,"EDMONTON, AB T6L 2Y8",6211-Retail sales supervisors,1
,,1871647 Alberta Ltd,"Calgary, AB T3J 0R6",6731-Light duty cleaners,2
,,1873889 Alberta Ltd. o/a Firecrust Neapolitan Pizza,"GRANDE PRAIRIE, AB T8W 2S1",0631-Restaurant and food service managers,1
,,1889395 Alberta Ltd.,"EDMONTON, AB T6X 0C2",6525-Hotel front desk clerks,1
,,1891442 Alberta Ltd. o/a Tim Hortons,"Westlock, AB T7P 2R8",6311-Food service supervisors,4
,,1891745 Alberta Ltd o/a Shell Gas Station,"AIRDRIE, AB T4B 3G2",6211-Retail sales supervisors,2
,,1896178 Alberta Ltd o/a Jassy Auto Repair,"Calgary, AB T3J 3W5",6732-Specialized cleaners,2
,,1896731 Alberta Ltd. o/a Burger Baron,"ROCKY MOUNTAIN HOUSE, AB T4T 1A6",6322-Cooks,1
,,1900699 Alberta Ltd o/a Pizza Hut Camrose,"Camrose, AB T4V 0J9",6311-Food service supervisors,1
,,1901504 Alberta Ltd. o/a Caledonia Motor Inn,"Viking, AB T0B 4N0","6313-Accommodation, travel, tourism and related services supervisors",1
,,1902597 Alberta Ltd,"EDMONTON, AB T5T 7C5",6322-Cooks,1
,,1903508 Alberta Inc. o/a Mucho Burrito Deerfoot City,"CHESTERMERE, AB T1X 0C1",6311-Food service supervisors,1
,,1904450 Alberta Ltd o/a Pizza Hut,"Beaumont, AB T4X 1E6",6311-Food service supervisors,1
,,1905277 Alberta Ltd o/a Haute Couture,"EDMONTON, AB T6T 1A4","6342-Tailors, dressmakers, furriers and milliners",2
,,1907476 Alberta Ltd. o/a Saffron Indian Cuisine,"Edmonton, AB T6X 0W6",6322-Cooks,1
,,1907500 Alberta Ltd o/a Ricky's All Day Grill,"Edmonton, AB T6N 0A1",6322-Cooks,2
,,1909335 Alberta Ltd. o/a Liquor Central,"CALGARY, AB T2P 0N7",6211-Retail sales supervisors,1
,,1909346 Alberta Ltd. o/a Dairy Queen Slave Lake,"PEACE RIVER, AB T8S 0A6",6311-Food service supervisors,2
,,1909410 Alberta Ltd o/a Mac's Convenience Store,"Red Deer, AB T4P 1A8",6611-Cashiers,2
,,1910014 Alberta Ltd. o/a G & K Auto Detailing,"Calgary, AB T3J 5H2",1241-Administrative assistants,1
,,1911364 Alberta Ltd. o/a VILLA MADINA,"Rocky View, AB T4A 0G3",6322-Cooks,1
,,1913808 Alberta Ltd o/a New Indian Village,"Edmonton, AB T5A 5A1",6311-Food service supervisors,1
,,1914199 Alberta Ltd o/a Sammys Family Restaurant,"Entwistle, AB T0E 0S0",6311-Food service supervisors,1
,,1918657 Alberta Ltd. o/a Circle K,"CALGARY, AB T2R 0B8",6211-Retail sales supervisors,1
,,1918908 Alberta Ltd,"Edmonton, AB T6E 5P2",6211-Retail sales supervisors,1
,,1919534 Alberta Ltd.,"Longview, AB T0L 1H0",6211-Retail sales supervisors,1
,,1920737 Alberta Ltd.,"Drayton Valley, AB T7A 1M4",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,1921817 Alberta Inc.,"Edmonton, AB T6E 5P2",6211-Retail sales supervisors,2
,,1923262 Alberta Ltd,"CALGARY, AB T3M 2P8",6311-Food service supervisors,2
,,1926679 Alberta Ltd. o/a Circle K,"Sylvan Lake, AB T4S 2M2",6311-Food service supervisors,1
,,1926879 Alberta Ltd.,"MORINVILLE, AB T5X 0A2",6322-Cooks,1
,,1927127 Alberta Ltd.,"Armena, AB T0B 0G0",6211-Retail sales supervisors,1
,,,,"6331-Butchers, meat cutters and fishmongers - retail and wholesale",2
,,1927520 Alberta Ltd  o/a  Anything Cafe,"Calgary, AB T2T 4X6",6311-Food service supervisors,1
,,1928790 AB Ltd o/a Centre Street Steak and Pizza,"CARSTAIRS, AB T0M 0M0",6322-Cooks,1
,,1929875 Alberta Ltd,"Sundre, AB T0M 1X0",6322-Cooks,2
,,1933062 Alberta Inc. o/a Crystal Clean Car & Truck Wash,"Grande Prairie, AB T8V 8H7",6315-Cleaning supervisors,1
,,"1933541 Alberta Ltd o/a Buster's Pizza, Donair & Pasta","Edmonton, AB T5B 0R8",6311-Food service supervisors,1
,,1934897 Alberta Ltd o/a Panago Pizza,"Red Deer, AB T4R 3N8",6311-Food service supervisors,1
,,1938751 Alberta Ltd. o/a Fusion Sushi & Thai,"Calgary, AB T3G 2A7",6311-Food service supervisors,1
,,1942281 Alberta Ltd.  o/a Booster Juice,"Calgary, AB T1Y 7M4",6311-Food service supervisors,2
,,1946380 Alberta Ltd,"Edmonton, AB T5L 4Z6",6311-Food service supervisors,1
,,1949622 Alberta Ltd. o/a Khal's Steakhouse & Lounge,"Drayton Valley, AB T7A 0A5",6322-Cooks,4
,,1949799 Alberta Ltd. o/a Macs Convenience Store,"EDMONTON, AB T6R 2A7",6211-Retail sales supervisors,1
,,1950051 Alberta Ltd. o/a Tim Hortons,"LETHBRIDGE, AB T1J 0C6",6311-Food service supervisors,3
,,1951374 Alberta Ltd.,"Edmonton, AB T6R 2X2",6332-Bakers,1
,,1953221 Alberta Ltd. o/a Mary Brown's Famous Chicken & Taters,"Lethbridge, AB T1K 6Z3",6311-Food service supervisors,2
,,1954894 Alberta Ltd o/a Victoria Beauty Lounge,"EDMONTON, AB T6H 3H6",6341-Hairstylists and barbers,1
,,1956772 AB Ltd.,"Calgary, AB T3J 3K9",6322-Cooks,2
,,1956987 Alberta Ltd.  o/a Little Caesars Pizza,"GRANDE PRAIRIE, AB T8W 0K8",6322-Cooks,2
,,1959438 Alberta Ltd. o/a Dairy Queen,"BEAUMONT, AB T4X 1T8",6311-Food service supervisors,1
,,1959909 Alberta Ltd.,"Edmonton, AB T5Z 3B7",6311-Food service supervisors,2
,,1963432 Alberta Corp.,"LETHBRIDGE, AB T1K 3C3",6211-Retail sales supervisors,1
,,1967641 Alberta Ltd.,"EDMONTON, AB T6B 2N7",6211-Retail sales supervisors,1
,,1970529 Alberta Ltd.,"Edmonton, AB T6E 6A4",6322-Cooks,1
,,1971214 Alberta Ltd. o/a Barcelos Flame Grilled Chicken,"CALGARY, AB T3R 0S4",6311-Food service supervisors,1
,,1971679 Alberta Inc. o/a Energie Hair Studio,"Edmonton, AB T6M 0M8",6341-Hairstylists and barbers,1
,,1973958 Alberta Inc. o/a My Greek Plate,"Cochrane, AB T4C 1A6",6322-Cooks,1
,,1976054 Alberta Ltd,"EDMONTON, AB T6W 1T8",6315-Cleaning supervisors,1
,,1978913 Alberta Ltd. o/a Via Cibo Deerfoot Meadows,"Calgary, AB T2H 0B8",6311-Food service supervisors,1
,,1980626 Alberta Ltd.  o/a Aladdin Donair & Kabab,"EDMONTON, AB T5Y 1Y7",6322-Cooks,1
,,1980847 Alberta Ltd. o/a The Butter Chicken Co.,"Fairview, AB T0H 1L0",6322-Cooks,2
,,1983167 Alberta Ltd. o/a Mary Browns,"Red Earth Creek, AB T0G 1X0",6311-Food service supervisors,2
,,1983795 Alberta Ltd. o/a Roma Italian & Jai Indian Restaurant,"OKOTOKS, AB T1S 1J5",6322-Cooks,2
,,1985187 Alberta Limited o/a Consort AG Foods,"Consort, AB T0C 1B0",6611-Cashiers,1
,,1986016 Alberta Ltd. o/a LOFT Thai Eatery,"EDMONTON, AB T6W 0R9",6322-Cooks,1
,,1986713 Alberta Ltd.o/a Blackfalds Shell,"BLACKFALDS, AB T0M 0J0",6211-Retail sales supervisors,1
,,1988887 Alberta Ltd. o/a Trochu Gas & Snacks,"Trochu, AB T0M 2C0",6211-Retail sales supervisors,1
,,,,6311-Food service supervisors,1
,,1990644 Alberta Inc,"STAND OFF, AB T0L 1Y0",6211-Retail sales supervisors,1
,,1990830 Alberta Ltd,"EDSON, AB T7E 0A5",6311-Food service supervisors,1
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",2
,,1991562 Alberta Ltd.  o/a Streetside Market,"Stirling, AB T0K 2E0",6311-Food service supervisors,1
,,1997201 ALBERTA LTD 0/A DOMINO'S,"CALGARY, AB T2A 0W2",6311-Food service supervisors,1
,,1997725 Alberta Ltd. o/a Pind Punjab Sweets and Restaurant,"Edmonton, AB T6T 1N2",6311-Food service supervisors,1
,,1998196 Alberta Inc.,"AIRDRIE, AB T4B 0V7",6311-Food service supervisors,1
,,1999268 Alberta Ltd. o/a Creekwood Convenience and Pizza,"Edmonton, AB T6W 0Z3",6211-Retail sales supervisors,1
,,,,6311-Food service supervisors,1
,,1999342 Alberta Ltd.,"CALGARY, AB T3A 4T5",6311-Food service supervisors,1
,,2000977 Alberta Ltd. o/a NIXX NEIGHBOURHOOD PUB,"Calgary, AB T2E 3M8",6322-Cooks,1
,,2003722 Alberta Ltd. o/a Tahel Jewellery Store at Kingsway Mall,"EDMONTON, AB T6M 0S9",6211-Retail sales supervisors,2
,,2005391 ALBERTA LTD  o/a  Freshii Sylvan Lake,"CALGARY, AB T3J 0N5",6311-Food service supervisors,1
,,2005658 Alberta Inc. o/a Sunset Motel,"Fort Macleod, AB T0L 0Z0",6312-Executive housekeepers,1
,,2006399 Alberta Ltd. o/a Humpty's Family Restaurant,"GRAND PRAIRIE, AB T8W 0G9",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,2009662 Alberta Ltd. o/a Monki Breakfast Club & Bistro,"CALGARY, AB T2R 0X4",6322-Cooks,1
,,2010655 Alberta Ltd. o/a Indian Kitchen,"Medicine Hat, AB T1B 1H8",6322-Cooks,2
,,2010889 Alberta Ltd. o/a Delburne Esso,"DELBURNE, AB T0M 0V0",6211-Retail sales supervisors,1
,,2011066 ALBERTA LTD,"RED DEER, AB T4R 0N9",6211-Retail sales supervisors,1
,,2013000 Alberta Ltd.,"CALGARY, AB T3N 0N8",6311-Food service supervisors,3
,,2016331 Alberta Ltd. o/a Blue Sky Massage,"SHERWOOD PARK, AB T8C 1J7",3236-Massage therapists,1
,,2017837 Alberta Ltd. o/a Taj Western Cuisine,"GRANDE PRAIRIE, AB T8V 0N2",6311-Food service supervisors,2
,,2019087 Alberta Ltd.  o/a Hooters Tempo,"Boyle, AB T0A 0M0",6211-Retail sales supervisors,1
,,2019632 Alberta Inc.,"EDMONTON, AB T6X 1H9",6211-Retail sales supervisors,1
,,2022994 Alberta Ltd. o/a Tim Hortons,"Calgary, AB T3R 1L3",6311-Food service supervisors,9
,,2023053 Alberta Ltd o/a Ricky's All Day Grill,"Edmonton, AB T6H 5C3",6311-Food service supervisors,1
,,2023755 Alberta Ltd o/a Achti`s Steak & Pizza,"RED WATER, AB T0A 2W0",6322-Cooks,2
,,2025526 Alberta Inc o/a Iconic Ventures,"CALGARY, AB T3J 5C8",1241-Administrative assistants,1
,,2026997 Alberta Ltd,"CALGARY, AB T1Y 7J6",6322-Cooks,1
,,2028564 Alberta Inc. o/a Buster's Pizza Donair & Pasta,"Red Deer, AB T4R 2Y8",6311-Food service supervisors,2
,,2030508 Alberta Ltd.  o/a Indian Kitchen,"Lethbridge, AB T1K 2R5",6311-Food service supervisors,1
,,,,6322-Cooks,2
,,2031660 Alberta LTD o/a Chinese Cultural Centre Cuisine,"Calgary, AB T2P 4M4",6311-Food service supervisors,1
,,2033261 Alberta Ltd o/a Ricky's All Day Grill,"Sherwood Park, AB T8A 2G4",6322-Cooks,1
,,2033966 Alberta Ltd.,"MUNDARE, AB T0B 3H0","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,2040242 Alberta Inc.  o/a Opa! of Greece,"ROCKY VIEW COUNTY, AB T1Z 0A3",6311-Food service supervisors,1
,,2041572 Alberta Ltd.,"Spruce Grove, AB T7X 4K5",6211-Retail sales supervisors,1
,,2042886 Alberta Ltd o/a Dr. Phone Fix,"EDMONTON, AB T5Z 3S3",6211-Retail sales supervisors,1
,,2043990 AB Ltd. o/a FRESHII,"MEDICINE HAT, AB T1B 4J8",6311-Food service supervisors,1
,,2044048 Alberta Inc. o/a Mac's Convenience Store,"EDMONTON, AB T5P 3M7",6211-Retail sales supervisors,1
,,2047439 Alberta Ltd. o/a Cora's Breakfast & Lunch,"Calgary, AB T2Z 0C2",6322-Cooks,1
,,2048223 Alberta Ltd o/a Dairy Queen Grill & Chill Restaurant,"COLD LAKE, AB T9M 1Y6",6311-Food service supervisors,1
,,2054101 Alberta Ltd.,"EDMONTON, AB T6T 0M1",7514-Delivery and courier service drivers,3
,,2055306 Alberta Ltd. o/a Mr. Pretzels,"EDMONTON, AB T5K 1X2",6311-Food service supervisors,2
,,2055758 Alberta Ltd.,"Edmonton, AB T6T 0H7",6311-Food service supervisors,1
,,2057989 Alberta Ltd. o/a Royal Pizza,"FORT SASKATCHEWAN, AB T8L 4N2",6311-Food service supervisors,2
,,2062158 Alberta Inc o/a Rosies in the Park,"Sherwood Park, AB T8A 4E3",6322-Cooks,2
,,2068886 Alberta Ltd. o/a Marcos Famous,"EDMONTON, AB T5K 1M9",6311-Food service supervisors,2
,,2069649 Alberta Ltd o/a Papa John's Pizza,"Calgary, AB T3J 5H3",6311-Food service supervisors,1
