"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (January-March)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,407 ETR CONCESSION COMPANY LTD,"WOODBRIDGE, ON L4H 1J1",2172-Database analysts and data administrators,1
,,5Touch Solutions Inc o/a EventMobi,"TORONTO, ON M5J 1A7",2173-Software engineers and designers,1
,,9626751 CANADA INC.,"TORONTO, ON M5A 2N4",2174-Computer programmers and interactive media developers,1
,,Accenture Inc.,"TORONTO, ON M5H 3Y2",2171-Information systems analysts and consultants,5
,,,,2173-Software engineers and designers,2
,,,,2174-Computer programmers and interactive media developers,3
,,Accion Labs Canada Inc,"MARKHAM, ON L3R 7Z9",2173-Software engineers and designers,1
,,Accordion Technology (Canada) Limited,"MISSISSAUGA, ON L5R 3K6",2171-Information systems analysts and consultants,1
,,Acuity Ads Inc,"Toronto, ON M5J 2T3",2173-Software engineers and designers,1
,,,,2174-Computer programmers and interactive media developers,1
,,AdHawk Microsystems Inc.,"KITCHENER, ON N2G 1C7",2173-Software engineers and designers,1
,,Advanced Micro Devices Inc.,"Markham, ON L3T 7X6",2147-Computer engineers (except software engineers and designers),1
,,Advent Consulting Canada Inc.,"Toronto, ON M2N 6K8",2173-Software engineers and designers,2
,,Airbus Helicopters Canada,"Fort Erie, ON L2A 5M9",2172-Database analysts and data administrators,1
,,AlayaCare Inc,"Toronto, ON M5H 2S8",2175-Web designers and developers,3
,,Ample Organics Inc.,"TORONTO, ON M4M 1E4",2173-Software engineers and designers,2
,,"Askuity Inc., a subsidiary of Home Depot of Canada Inc.","Toronto, ON M5V 2K6",2175-Web designers and developers,1
,,Atlantis Consulting Group Inc.,"TORONTO, ON M1B 2W1",2173-Software engineers and designers,1
,,Audacious Futures Corporation,"TORONTO, ON M5V 1R9","0013-Senior managers - financial, communications and other business services",1
,,,,2175-Web designers and developers,1
,,Autodesk Canada Co.,"TORONTO, ON M5G 1M1",2174-Computer programmers and interactive media developers,1
,,Auvik Networks Inc.,"WATERLOO, ON N2L 3X2",2174-Computer programmers and interactive media developers,1
,,Aya Payments Inc,"TORONTO, ON M6E 0A2","0013-Senior managers - financial, communications and other business services",1
,,Canadian Payments Association,"OTTAWA, ON K1R 1A4",0213-Computer and information systems managers,1
,,Canadian Payroll Services Inc.,"TORONTO, ON M5J 1W9",2174-Computer programmers and interactive media developers,1
,,Capgemini Solutions Canada Inc,"MISSISSAUGA, ON L4W 5K4",2171-Information systems analysts and consultants,1
,,,,2174-Computer programmers and interactive media developers,2
,,Chef's Plate Inc.,"TORONTO, ON M5V 2C3",2173-Software engineers and designers,1
,,Chemtrade Logistics Inc,"Toronto, ON M2H 3N5",0211-Engineering managers,1
,,Coinsquare Ltd,"TORONTO, ON M5V 1M3",2174-Computer programmers and interactive media developers,2
,,Conseillers Huron Canada Limitée,"TORONTO, ON M5J 2S1",2171-Information systems analysts and consultants,1
,,CPQi Canada Limited,"Toronto, ON M5C 2G3",2174-Computer programmers and interactive media developers,1
,,Crescendo Technology Ltd.,"NORTH YORK, ON M2N 6K1","2161-Mathematicians, statisticians and actuaries",1
,,,,2171-Information systems analysts and consultants,1
,,Cya Inc.,"TORONTO, ON M5T 1G5",2174-Computer programmers and interactive media developers,1
,,Deloitte Inc.,"TORONTO, ON M5H 0A9",2171-Information systems analysts and consultants,1
,,Deloitte LLP,"TORONTO, ON M5H 0A9",0213-Computer and information systems managers,2
,,,,2171-Information systems analysts and consultants,1
,,,,2174-Computer programmers and interactive media developers,1
,,EPAM Systems Canada Ltd,"NORTH YORK, ON M2N 6L4",2174-Computer programmers and interactive media developers,2
,,Ericsson Canada Inc.,"MISSISSAUGA, ON L4W 5K4",2174-Computer programmers and interactive media developers,1
,,Expertise Technology Consulting Inc,"Markham, ON L6C 1A4",2171-Information systems analysts and consultants,3
,,Ezra AI Canada Inc.,"Toronto, ON M5V 1M1",2173-Software engineers and designers,1
,,First Resource Management Group Inc.,"NORTH BAY, ON P1A 2A8",0212-Architecture and science managers,1
,,Flybits Inc,"TORONTO, ON M4W 3R8",0213-Computer and information systems managers,1
,,Gallus (Glowbies) Productions Inc.,"SUDBURY, ON P3B 3X4",5241-Graphic designers and illustrators,1
,,Game Hive Corporation,"TORONTO, ON M5H 4E3",5241-Graphic designers and illustrators,1
,,Geotab Inc,"OAKVILLE, ON L6H 7V2",2173-Software engineers and designers,1
,,Google Canada Corporation,"KITCHENER, ON N2H 5G5",0213-Computer and information systems managers,1
,,,,2173-Software engineers and designers,4
,,"Green House Data, Canada Ltd.","TORONTO, ON M8Z 1N7",2171-Information systems analysts and consultants,1
,,Guyana Goldfields Inc.,"TORONTO, ON M5G 2J5","0016-Senior managers - construction, transportation, production and utilities",1
,,Hitachi Solutions Canada Ltd,"Toronto, ON M2P 2E9",2171-Information systems analysts and consultants,2
,,Huawei Technologies Canada Co. Ltd.,"OTTAWA, ON K2K 3J1",2147-Computer engineers (except software engineers and designers),2
,,IceGen Corp.,"MARKHAM, ON L3R 9T5",0211-Engineering managers,1
,,Infinera Canada Inc.,"KANATA, ON K2K 2X3",2147-Computer engineers (except software engineers and designers),1
,,Influitive Corporation,"TORONTO, ON M5V 2H1",2175-Web designers and developers,1
,,Integrate.ai Inc,"Toronto, ON M5G 1V2",2173-Software engineers and designers,1
,,Intelex Technologies Inc.,"TORONTO, ON M5J 2M4",2174-Computer programmers and interactive media developers,1
,,International Language Training and Testing Services Inc.,"Mississauga, ON L4W 1R1",0213-Computer and information systems managers,1
,,iTechtions Inc.,"TORONTO, ON M5V 3J3",2174-Computer programmers and interactive media developers,2
,,Joist Software Inc,"Toronto, ON M5V 1T2",2174-Computer programmers and interactive media developers,1
,,Kinaxis Inc,"OTTAWA, ON K2V 1C3",2174-Computer programmers and interactive media developers,1
,,KPMG LLP,"Toronto, ON M5H 2S5","2161-Mathematicians, statisticians and actuaries",1
,,,,2171-Information systems analysts and consultants,1
,,League Inc.,"TORONTO, ON M5V 3C6",0213-Computer and information systems managers,1
,,Lendified Inc,"TORONTO, ON M5H 2W9",0213-Computer and information systems managers,1
,,LG Electronics Canada Inc.,"North York, ON M9L 2X6",2173-Software engineers and designers,1
,,London Hydro Inc,"LONDON, ON N6A 4H6",2173-Software engineers and designers,1
,,Loop Financial Inc.,"TORONTO, ON M5V 1S8",2174-Computer programmers and interactive media developers,2
,,Maple Leaf Sports & Entertainment Partnership,"Toronto, ON M5J 2L2",2173-Software engineers and designers,1
,,McCain Foods Limited,"Toronto, ON M5V 1K4",2171-Information systems analysts and consultants,2
,,,,2174-Computer programmers and interactive media developers,1
,,Messagepoint Inc.,"TORONTO, ON M5J 1A7",2173-Software engineers and designers,1
,,,,2174-Computer programmers and interactive media developers,1
,,Microsoft Canada Inc.,"Mississauga, ON L5N 8L9",2173-Software engineers and designers,1
,,Myplanet Internet Solutions,"Toronto, ON M5A 1N1",2175-Web designers and developers,1
,,Noblegen Inc.,"PETERBOROUGH, ON K9L 1Z8","0016-Senior managers - construction, transportation, production and utilities",1
,,Nokia Canada Inc.,"KANATA, ON K2K 2E6",2147-Computer engineers (except software engineers and designers),2
,,Norgalv Limited,"SUDBURY, ON P3C 4Y1","0016-Senior managers - construction, transportation, production and utilities",2
,,North Inc.,"KITCHENER, ON N2G 1H2",0211-Engineering managers,1
,,,,2147-Computer engineers (except software engineers and designers),1
,,NorthOne Inc.,"TORONTO, ON M5B 2G9",2175-Web designers and developers,1
,,NthGen Software Inc.,"TORONTO, ON M5V 3E3",2173-Software engineers and designers,1
,,Nvidia Development Inc.,"Toronto, ON M5V 1K4",2173-Software engineers and designers,1
,,OnX Enterprise Solutions Ltd.,"THORNHILL, ON L3T 7V8",2171-Information systems analysts and consultants,1
,,Perficient Canada Corp.,"MARKHAM, ON L3R 0B3",0213-Computer and information systems managers,1
,,,,2171-Information systems analysts and consultants,1
,,,,2173-Software engineers and designers,2
,,Pinaki Inc.,"SCARBOROUGH, ON M1S 3L1",0213-Computer and information systems managers,1
,,Pravala Networks ULC,"KITCHENER, ON N2H 4A2",2174-Computer programmers and interactive media developers,1
,,Pronto Solutions Alliance Canada Inc.,"WHITBY, ON L1N 4V9",2171-Information systems analysts and consultants,1
,,"Proofpoint Canada, Inc.","TORONTO, ON M5A 1J7",2173-Software engineers and designers,1
,,Quantify Labs Inc.,"TORONTO, ON M5H 1L3",2173-Software engineers and designers,1
,,RealDecoy Inc.,"OTTAWA, ON K2P 1C3",2175-Web designers and developers,1
,,Reflection AI Ltd.,"TORONTO, ON M5G 1Y8","0013-Senior managers - financial, communications and other business services",1
,,Rewardops Inc.,"TORONTO, ON M5V 2L7",2174-Computer programmers and interactive media developers,1
,,Rianta Solutions Inc.,"Kanata, ON K2K 2M5",2147-Computer engineers (except software engineers and designers),1
,,RN Financial Corporation,"TORONTO, ON M5R 1B7",0213-Computer and information systems managers,1
,,Roadmunk Inc.,"KITCHENER, ON N2G 1V6",2175-Web designers and developers,1
,,Rocket Science VFX Limited,"TORONTO, ON M6R 2J5",5241-Graphic designers and illustrators,3
,,Rogers Communications Canada Inc.,"Toronto, ON M4W 1G9",2172-Database analysts and data administrators,1
,,,,2174-Computer programmers and interactive media developers,1
,,,,2175-Web designers and developers,2
,,Royal Bank of Canada,"TORONTO, ON M5J 2J5",2173-Software engineers and designers,3
,,Rules Cube Inc.,"TORONTO, ON M5C 1H6",2174-Computer programmers and interactive media developers,6
,,S & V Worldwide Inc.,"TORONTO, ON M1H 3G3",2283-Information systems testing technicians,1
,,Sage Senses Inc.,"KITCHENER, ON N2G 4X8",2172-Database analysts and data administrators,1
,,Sandvine Corporation,"Waterloo, ON N2L 3V3",0211-Engineering managers,1
,,Sensibill Inc.,"Toronto, ON M5V 1S5",2173-Software engineers and designers,2
,,Shopify Inc.,"TORONTO, ON M5V 2J4",0213-Computer and information systems managers,1
,,,,2172-Database analysts and data administrators,2
,,,,2173-Software engineers and designers,2
,,,,2174-Computer programmers and interactive media developers,1
,,,,2175-Web designers and developers,5
,,,,5241-Graphic designers and illustrators,2
,,Simon-Kucher & Partners Strategy & Marketing Consultants Ltd.,"TORONTO, ON M5X 2S2",2175-Web designers and developers,1
,,SkyX Systems Corp.,"Markham, ON L3R 9Y5",0211-Engineering managers,1
,,,,0213-Computer and information systems managers,1
,,SMARTeacher Inc,"Burlington, ON L7L 6B2",2174-Computer programmers and interactive media developers,2
,,,,5241-Graphic designers and illustrators,1
,,Socy Inc,"THUNDER BAY, ON P7E 1C9",0213-Computer and information systems managers,1
,,SolutionsHNB Inc,"Mississauga, ON L4Z 2Z1",2171-Information systems analysts and consultants,1
,,SOTI Inc,"MISSISSAUGA, ON L5R 3G5",2174-Computer programmers and interactive media developers,3
,,Square Canada Inc.,"Toronto, ON M5V 3J7",2173-Software engineers and designers,2
,,Sryas Inc.,"TORONTO, ON M5X 1C7",2174-Computer programmers and interactive media developers,1
,,Synechron Canada Inc.,"TORONTO, ON M5J 2S1",0213-Computer and information systems managers,1
,,,,2171-Information systems analysts and consultants,1
,,Synthesis Systems Inc.,"TORONTO, ON M8V 3Y3",2171-Information systems analysts and consultants,1
,,Syntronic Research and Development Canada Inc.,"OTTAWA, ON K2K 3A2",2173-Software engineers and designers,2
,,TCB Corporation,"TORONTO, ON M5J 2S1",2173-Software engineers and designers,3
,,Tendril Design and Animation Inc.,"Toronto, ON M5V 2L1",5241-Graphic designers and illustrators,2
,,Tenova Goodfellow Inc.,"Mississauga, ON L5N 2W3",2232-Mechanical engineering technologists and technicians,1
,,The Beans Team Inc.,"TORONTO, ON M6S 2M6","5131-Producers, directors, choreographers and related occupations",1
,,The Working Group Inc.,"TORONTO, ON M5V 3C1",2175-Web designers and developers,1
,,Think Research,"TORONTO, ON M5A 0L6",2172-Database analysts and data administrators,1
,,,,2174-Computer programmers and interactive media developers,1
,,Ticketmaster Canada LP,"TORONTO, ON M5V 1J3",2174-Computer programmers and interactive media developers,3
,,Tophatmonocle Corp.,"TORONTO, ON M5S 1S4",2173-Software engineers and designers,3
,,Translucent Computing Inc.,"Toronto, ON M5E 1W7",2174-Computer programmers and interactive media developers,1
,,Trigon Computer Solutions Ltd,"MARKHAM, ON L3R 0B8",2174-Computer programmers and interactive media developers,1
,,True North Labs Ltd.,"KITCHENER, ON N2G 1B9",2173-Software engineers and designers,2
,,TSMC Design Technology Canada Inc.,"Kanata, ON K2K 3B8",2147-Computer engineers (except software engineers and designers),1
,,Tundra Technical Solutions Inc.,"TORONTO, ON M4P 3A1",2147-Computer engineers (except software engineers and designers),1
,,Ubisoft Toronto Inc.,"Toronto, ON M6H 1V7",2174-Computer programmers and interactive media developers,4
,,,,"5131-Producers, directors, choreographers and related occupations",2
,,,,5241-Graphic designers and illustrators,6
,,Upchain Inc.,"TORONTO, ON M5V 2Y1",0213-Computer and information systems managers,1
,,Venngage,"Toronto, ON M6R 2B7",2171-Information systems analysts and consultants,1
,,Venuiti Solutions Inc.,"Kitchener, ON N2H 4T8",2174-Computer programmers and interactive media developers,2
,,Versaterm Inc.,"Ottawa, ON K2B 7G1",6221-Technical sales specialists - wholesale trade,1
,,VERTISCRIPT GLOBAL SOLUTIONS INC,"TORONTO, ON M5G 1Z3",0213-Computer and information systems managers,1
,,Virtusa Consulting & Services Inc.,"Toronto, ON M5H 1T1",2172-Database analysts and data administrators,1
,,,,2173-Software engineers and designers,1
,,,,2283-Information systems testing technicians,1
,,Wattpad Corp,"Toronto, ON M5E 1C7",2174-Computer programmers and interactive media developers,1
,,Webleton Inc,"TORONTO, ON M4N 2G9",2171-Information systems analysts and consultants,1
,,WGames Inc.,"TORONTO, ON M5V 2H2","5131-Producers, directors, choreographers and related occupations",1
,,Wise Travel Technologies Inc.,"Toronto, ON M5V 2L5",2175-Web designers and developers,1
,,Xanadu Quantum Technologies Inc.,"TORONTO, ON M5B 2H7",2173-Software engineers and designers,1
,,,,2283-Information systems testing technicians,2
,,XTM Inc.,"TORONTO, ON M6K 3E3",2173-Software engineers and designers,1
,,Zenith System Solutions Inc.,"TORONTO, ON M5A 0P6",2174-Computer programmers and interactive media developers,4
Manitoba,    High Wage,5818771 Manitoba Ltd. o/a Ile des Chenes 'C' Station,"ILE DES CHENES, MB R0A 0T0",0621-Retail and wholesale trade managers,1
,,6756914 Manitoba Ltd. o/a Bay Hill Inns and Suites,"Neepawa, MB R0J 1H0",6315-Cleaning supervisors,1
,,7443707 Manitoba Inc. o/a Subway,"Minnedosa, MB R0J 1E0",6311-Food service supervisors,1
,,7456957 Manitoba Ltd.,"WINNIPEG, MB R3B 1M8",0714-Facility operation and maintenance managers,1
,,7515643 Manitoba Ltd.,"WINNIPEG, MB R3L 0K8",0711-Construction managers,1
,,Aikam Logistics Inc,"WINNIPEG, MB R3E 1G6",1525-Dispatchers,4
,,Altoba Freight Systems Inc,"WINNIPEG, MB R2R 0P1",7511-Transport truck drivers,8
,,ARA Logistics Ltd.,"WINNIPEG, MB R3C 3H3",0731-Managers in transportation,1
,,Arnold Brothers Transport Ltd.,"Winnipeg, MB R2J 0T8",7511-Transport truck drivers,10
,,ASK Hotels Inc.,"WINNIPEG, MB R3P 1J9",1226-Conference and event planners,1
,,Berrydale Auto Centre,"Winnipeg, MB R2M 3S2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,Centreport Truck and Trailer Services Inc,"WINNIPEG, MB R2P 1K8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,,,7322-Motor vehicle body repairers,1
,,Chau's Educational Enterprises Ltd,"WINNIPEG, MB R3B 3E9",0125-Other business services managers,1
,,Dale Air Services Ltd.,"MORRIS, MB R0G 1K0","2271-Air pilots, flight engineers and flying instructors",1
,,Easy FR8 Lines Ltd,"Winnipeg, MB R2P 0G6","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,,,7511-Transport truck drivers,5
,,Essex Freight Way Ltd,"WINNIPEG, MB R2P 2Z7",1221-Administrative officers,1
,,,,7511-Transport truck drivers,5
,,Free People Tours Ltd.,"WINNIPEG, MB R3J 0E8","0651-Managers in customer and personal services, n.e.c.",1
,,Han and Sim Joseph Corporation o/a Mrs. Vanelli's,"BRANDON, MB R7A 4Z7",6322-Cooks,1
,,Health Science Centre (Winnipeg Regional Health Authority),"Winnipeg, MB R3B 1E2",3111-Specialist physicians,3
,,INTERNET MANAGEMENT APA LTD,"WINNIPEG, MB R3T 6A8",0213-Computer and information systems managers,1
,,Ishar Automobiles Inc.,"WINNIPEG, MB R2P 1M2",7322-Motor vehicle body repairers,1
,,K B M Enterprises Inc,"Neepawa, MB R0J 1H0",0632-Accommodation service managers,1
,,KBW Aviation Ltd.,"St Jean Baptiste, MB R0G 2B0","2271-Air pilots, flight engineers and flying instructors",1
,,Kings Cargo Express Ltd.,"WINNIPEG, MB R3T 2P6","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,,,1221-Administrative officers,1
,,,,1311-Accounting technicians and bookkeepers,1
,,,,7511-Transport truck drivers,13
,,Kings Truck & Trailer Repair Ltd,"WINNIPEG, MB R2P 1N1",7312-Heavy-duty equipment mechanics,1
,,Kler05 Dental Corporation,"SWAN RIVER, MB R0L 1Z0",3113-Dentists,1
,,Mehtoj Group Ltd.,"Winnipeg, MB R2P 2V5",7511-Transport truck drivers,10
,,Oleg Feklisov Euromart Enterprises,"Winnipeg, MB R2W 4K2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,Orbit Motor Carriers Inc.,"STEINBACH, MB R5G 0X1",7312-Heavy-duty equipment mechanics,1
,,,,7511-Transport truck drivers,7
,,Roland Air Spray Ltd,"Roland, MB R0G 1T0","2271-Air pilots, flight engineers and flying instructors",2
,,Speedy Singh Logistics Inc.,"WINNIPEG, MB R2C 4P3",7511-Transport truck drivers,10
,,Square One World Media Inc.,"WINNIPEG, MB R3P 4G1",5121-Authors and writers,1
,,,,"5131-Producers, directors, choreographers and related occupations",1
,,"Tales From The Loop Productions, Ltd.","WINNIPEG, MB R2X 1G9","5226-Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",1
,,The University of Manitoba,"Winnipeg, MB R3T 2N2",0421-Administrators - post-secondary education and vocational training,1
,,,,4011-University professors and lecturers,2
,,Trademark Logistics Inc,"WINNIPEG, MB R2M 1Z3",1525-Dispatchers,1
,,,,7511-Transport truck drivers,4
,,Under the Hood Service Inc.,"WINNIPEG, MB R3T 2G7",0621-Retail and wholesale trade managers,1
,,Western Canadian Aerial Ltd,"Minnedosa, MB R0J 1E0","2271-Air pilots, flight engineers and flying instructors",4
,,White Lotus Canine Social Club Ltd,"WINNIPEG, MB R3C 3H3","0651-Managers in customer and personal services, n.e.c.",1
,   Low Wage,4871333 Manitoba Ltd.  o/a Subway,"WINNIPEG, MB R3Y 0N1",6311-Food service supervisors,1
,,5030749 Manitoba Ltd. o/a Amaranth Inn,"Amaranth, MB R0H 0B0",6513-Food and beverage servers,1
,,5585032 Manitoba Ltd. o/a Pizza Pizza,"Winnipeg, MB R3T 2H5",0631-Restaurant and food service managers,1
,,,,6311-Food service supervisors,2
